molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL86865,OC1C(O)C2N=C(Nc3ccccc3)OC2C1O,inactive,250.25400000000005,-0.6818000000000004,4.0,6.0,3.5228787452803374
CHEMBL86865,OC1C(O)C2N=C(Nc3ccccc3)OC2C1O,inactive,250.25400000000005,-0.6818000000000004,4.0,6.0,3.5228787452803374
CHEMBL87120,NC1C(O)C(O)C(O)C1O,inactive,149.146,-3.2291000000000003,5.0,5.0,3.5228787452803374
CHEMBL87120,NC1C(O)C(O)C(O)C1O,inactive,149.146,-3.2291000000000003,5.0,5.0,3.5228787452803374
CHEMBL86865,OC1C(O)C2N=C(Nc3ccccc3)OC2C1O,inactive,250.25400000000005,-0.6818000000000004,4.0,6.0,3.5228787452803374
CHEMBL86865,OC1C(O)C2N=C(Nc3ccccc3)OC2C1O,inactive,250.25400000000005,-0.6818000000000004,4.0,6.0,3.5228787452803374
CHEMBL88413,NC1C(O)C(O)C(O)C1(O)CO,inactive,179.17199999999997,-3.8665999999999996,6.0,6.0,3.7904849854573692
CHEMBL88413,NC1C(O)C(O)C(O)C1(O)CO,inactive,179.17199999999997,-3.8665999999999996,6.0,6.0,3.5228787452803374
CHEMBL86865,OC1C(O)C2N=C(Nc3ccccc3)OC2C1O,inactive,250.25400000000005,-0.6818000000000004,4.0,6.0,3.5228787452803374
CHEMBL86865,OC1C(O)C2N=C(Nc3ccccc3)OC2C1O,inactive,250.25400000000005,-0.6818000000000004,4.0,6.0,3.5228787452803374
CHEMBL86772,OCC12OC(Nc3ccccc3)=NC1C(O)C(O)C2O,active,280.28000000000003,-1.3193000000000004,5.0,7.0,6.000434511774017
CHEMBL86772,OCC12OC(Nc3ccccc3)=NC1C(O)C(O)C2O,inactive,280.28000000000003,-1.3193000000000004,5.0,7.0,3.5228787452803374
CHEMBL87120,NC1C(O)C(O)C(O)C1O,inactive,149.146,-3.2291000000000003,5.0,5.0,3.5228787452803374
CHEMBL87120,NC1C(O)C(O)C(O)C1O,inactive,149.146,-3.2291000000000003,5.0,5.0,3.5228787452803374
CHEMBL314403,OCC1(O)C(O)C(O)C2(CO)OCC(Nc3ccccc3)=NC12,inactive,324.33299999999997,-1.9142999999999983,6.0,8.0,3.5228787452803374
CHEMBL314403,OCC1(O)C(O)C(O)C2(CO)OCC(Nc3ccccc3)=NC12,inactive,324.33299999999997,-1.9142999999999983,6.0,8.0,3.9281179926938745
CHEMBL88413,NC1C(O)C(O)C(O)C1(O)CO,active,179.17199999999997,-3.8665999999999996,6.0,6.0,6.39577394691553
CHEMBL88413,NC1C(O)C(O)C(O)C1(O)CO,inactive,179.17199999999997,-3.8665999999999996,6.0,6.0,3.5228787452803374
CHEMBL86772,OCC12OC(Nc3ccccc3)=NC1C(O)C(O)C2O,inactive,280.28000000000003,-1.3193000000000004,5.0,7.0,3.5228787452803374
CHEMBL86772,OCC12OC(Nc3ccccc3)=NC1C(O)C(O)C2O,inactive,280.28000000000003,-1.3193000000000004,5.0,7.0,3.5228787452803374
CHEMBL307429,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,inactive,163.173,-2.9667999999999988,5.0,5.0,4.036684488613889
CHEMBL414447,COC1CNCC(O)C1O,inactive,147.174,-1.673599999999999,3.0,4.0,3.0
CHEMBL110830,O[C@H]1CNC[C@@H](O)[C@@H]1O,inactive,133.147,-2.3276999999999988,4.0,4.0,3.0
CHEMBL357108,CC1CNCC(O)C1O,inactive,131.17499999999998,-1.0525000000000002,3.0,3.0,3.0
CHEMBL150938,C=C1CNCC(O)C1O,inactive,129.159,-1.1324000000000005,3.0,3.0,3.0
CHEMBL356023,CCCCN1CC(C)C(O)C(O)C1,inactive,187.283,0.45999999999999985,2.0,3.0,3.0
CHEMBL152232,CCCCN1CC(O)C(O)C(O)C1,inactive,189.25499999999997,-0.8152000000000004,3.0,4.0,3.0
CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,inactive,270.24,2.576800000000001,3.0,5.0,3.3010299956639813
CHEMBL458472,COc1cc(C(=O)OCc2ccc(O[C@@H]3O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)ccc1O,active,494.4490000000002,0.21289999999999915,5.0,12.0,7.0
CHEMBL515507,COc1cc(C(=O)OCc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)ccc1O,active,452.4120000000001,-0.35790000000000066,6.0,11.0,7.0
CHEMBL506203,COc1cc(C(=O)OCc2ccc(O[C@@H]3O[C@H](COC(=O)/C=C/c4ccc(O)c(O)c4)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)ccc1O,active,614.5560000000003,1.3175999999999994,7.0,14.0,7.468521082957745
CHEMBL465330,C#C[C@@H](O)/C=C/CCCCCC#CC#CCCCC#CCCCC#CCCCCCC#CC(=O)O,active,470.6530000000004,5.879900000000006,2.0,2.0,9.602059991327963
CHEMBL470465,C#CC(O)/C=C/CCCCCC#CC/C=C\CCCCCCCCCCC/C=C\C#CC(=O)O,active,464.6900000000004,7.372200000000007,2.0,2.0,9.795880017344075
CHEMBL465332,C#C[C@@H](O)/C=C/CCCCCCC#C[C@@H](O)/C=C/[C@H](O)C#CCCCCCC/C=C/[C@H](O)C#C,active,464.64600000000036,4.0530000000000035,4.0,4.0,8.38933983691012
CHEMBL259905,OC[C@@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,inactive,163.173,-2.9667999999999988,5.0,5.0,3.5228787452803374
CHEMBL307429,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,active,163.173,-2.9667999999999988,5.0,5.0,6.0
CHEMBL1566,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,645.6080000000003,-8.564500000000002,14.0,19.0,4.376750709602099
CHEMBL222396,N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,193.199,-3.4765,6.0,6.0,4.2441251443275085
CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,active,207.226,-3.262099999999999,5.0,6.0,6.455931955649724
CHEMBL478209,OC[C@H]1O[C@@H](OC[C@H]2N[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,inactive,355.34000000000003,-5.781699999999992,9.0,11.0,4.7447274948966935
CHEMBL501355,OC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,active,193.199,-3.6058999999999988,6.0,6.0,6.0
CHEMBL307429,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,active,163.173,-2.9667999999999988,5.0,5.0,7.221848749616356
CHEMBL501355,OC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,active,193.199,-3.6058999999999988,6.0,6.0,7.0
CHEMBL476960,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,active,267.278,-4.492399999999994,8.0,8.0,7.154901959985743
CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,active,207.226,-3.262099999999999,5.0,6.0,6.0
CHEMBL1029,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,active,219.28099999999998,-1.4542999999999995,4.0,5.0,7.0
CHEMBL574645,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,active,397.55600000000027,1.148899999999999,4.0,6.0,6.3979400086720375
CHEMBL574865,N[C@@H]1[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]12,inactive,175.184,-2.5749999999999993,4.0,5.0,3.0
CHEMBL583176,CCCCN[C@@H]1[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]12,inactive,231.29199999999997,-1.1439999999999997,4.0,5.0,3.0
CHEMBL573995,OC[C@H]1O[C@@H]2[C@@H](NCCCCCOCC34CC5CC(CC(C5)C3)C4)[C@@H]2[C@@H](O)[C@@H]1O,inactive,409.5670000000001,1.4591999999999994,4.0,6.0,3.0
CHEMBL584580,CCCC(=O)N[C@@H]1[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]12,inactive,245.275,-1.6173999999999986,4.0,5.0,3.0
CHEMBL577370,O=C(CCCCOCC12CC3CC(CC(C3)C1)C2)N[C@@H]1[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]12,inactive,423.55,0.9858000000000002,4.0,6.0,3.0
CHEMBL1029,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,active,219.28099999999998,-1.4542999999999995,4.0,5.0,7.0
CHEMBL574645,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,active,397.55600000000027,1.148899999999999,4.0,6.0,6.3979400086720375
CHEMBL175901,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,inactive,163.173,-2.9667999999999988,5.0,5.0,3.0
CHEMBL1076754,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO,inactive,219.28099999999998,-1.4542999999999995,4.0,5.0,3.0
CHEMBL1086996,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,inactive,397.55600000000027,1.148899999999999,4.0,6.0,3.0
CHEMBL1088158,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,active,397.55600000000027,1.148899999999999,4.0,6.0,6.301029995663981
CHEMBL179409,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@H]1O,inactive,163.173,-2.9667999999999988,5.0,5.0,3.0
CHEMBL1088291,CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1CO,inactive,219.28099999999998,-1.4542999999999995,4.0,5.0,3.3010299956639813
CHEMBL1088292,OC[C@H]1[C@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,inactive,397.55600000000027,1.148899999999999,4.0,6.0,3.3010299956639813
CHEMBL1892795,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)C(Cl)(Cl)C(=O)N4)CC2)cc1,inactive,468.36200000000014,2.9826000000000015,1.0,5.0,4.386686838544541
CHEMBL1892795,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)C(Cl)(Cl)C(=O)N4)CC2)cc1,inactive,468.36200000000014,2.9826000000000015,1.0,5.0,4.486649201194043
CHEMBL2181098,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(CO)cc4)CC3)ccc2N1,inactive,387.4610000000001,1.1843999999999995,2.0,5.0,4.88672530753565
CHEMBL2181096,COC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,inactive,415.4710000000002,1.4786999999999995,1.0,6.0,4.436400271118469
CHEMBL2181094,O=C1Cc2cc(S(=O)(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)ccc2N1,inactive,425.4320000000001,2.7109000000000005,1.0,4.0,4.82564940252062
CHEMBL2181091,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc2N1,inactive,391.88000000000005,2.3454999999999995,1.0,4.0,4.02544225514642
CHEMBL2180813,COc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,inactive,387.4610000000002,1.7006999999999999,1.0,5.0,4.725380380908762
CHEMBL1708234,CC(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)CC(=O)N3)CC1,inactive,323.3740000000001,0.034000000000000086,1.0,4.0,4.82564940252062
CHEMBL1603014,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,active,399.4720000000002,1.8947,1.0,5.0,6.026872146400302
CHEMBL2181098,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(CO)cc4)CC3)ccc2N1,inactive,387.4610000000001,1.1843999999999995,2.0,5.0,4.88672530753565
CHEMBL2181096,COC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,inactive,415.4710000000002,1.4786999999999995,1.0,6.0,4.586700235918748
CHEMBL2181094,O=C1Cc2cc(S(=O)(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)ccc2N1,inactive,425.4320000000001,2.7109000000000005,1.0,4.0,4.82564940252062
CHEMBL2181091,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc2N1,inactive,391.88000000000005,2.3454999999999995,1.0,4.0,4.02544225514642
CHEMBL2180813,COc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,inactive,387.4610000000002,1.7006999999999999,1.0,5.0,4.625434939277235
CHEMBL1708234,CC(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)CC(=O)N3)CC1,inactive,323.3740000000001,0.034000000000000086,1.0,4.0,4.9255492810454085
CHEMBL1603014,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,active,399.4720000000002,1.8947,1.0,5.0,6.1249387366083
CHEMBL465360,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,active,432.38100000000014,0.09169999999999978,7.0,10.0,7.162980051459091
CHEMBL2237045,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(OC(C)=O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,active,454.7390000000004,8.371600000000006,0.0,2.0,7.17114684032336
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,active,286.23900000000003,2.2824000000000004,4.0,6.0,8.224753740259764
CHEMBL169,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,active,456.71100000000035,7.089500000000008,2.0,2.0,8.354577730650908
CHEMBL1566,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,645.6080000000003,-8.564500000000002,14.0,19.0,3.9913998282380825
CHEMBL2313592,CS/C(=C/C(=O)c1ccc(C)cc1)Nc1nc2ccccc2s1,inactive,340.473,5.103920000000002,1.0,5.0,4.676747899828313
CHEMBL1566,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,645.6080000000003,-8.564500000000002,14.0,19.0,3.3499840475281615
CHEMBL457583,Cc1cc(O)cc(O)c1C(=O)O,inactive,168.14799999999997,1.1044199999999997,3.0,3.0,4.0
CHEMBL110059,Cc1cc(O)cc(O)c1,inactive,124.13899999999997,1.4062199999999996,2.0,2.0,4.0
CHEMBL3593571,C/C=C/c1occ(C(=O)c2c(OC)cc(OC)cc2C(=O)OC)c(=O)c1OC,inactive,388.3720000000002,2.7163000000000004,0.0,8.0,4.0
CHEMBL3593570,COC(=O)c1cc(OC)cc(OC)c1C(=O)c1coc2c1OC(C)CC2=O,inactive,374.3450000000002,2.668100000000001,0.0,8.0,4.841637507904751
CHEMBL3593569,C/C=C/c1[nH]cc(C(=O)c2c(OC)cc(OC)cc2C(=O)OC)c(=O)c1OC,inactive,387.3880000000002,2.4514000000000005,1.0,7.0,4.0
CHEMBL3593567,CC1=C(c2cc(O)cc(O)c2)C(=O)[C@@H](O)C1,inactive,220.22399999999996,1.2049999999999996,3.0,4.0,4.0
CHEMBL3593566,C/C=C/C1=CC2=CC(=O)[C@@](C)(O)[C@@H](OC(=O)c3c(C)cc(O)cc3O)C2=CO1,inactive,384.38400000000007,2.5658200000000004,3.0,7.0,4.779891911959945
CHEMBL3593565,Cc1cc(O)cc(O)c1C(=O)O[C@H]1[C@@H]2COC(/C=C/C(=O)O)=CC2=CC(=O)[C@]1(C)O,inactive,416.3820000000001,1.3628199999999997,4.0,8.0,4.552841968657781
CHEMBL3593564,Cc1cc(O)cc(O)c1C(=O)O[C@]1(C)C(=O)C2=C(C=C(/C=C/C(=O)O)OC2)C[C@H]1O,inactive,416.3820000000001,1.5069199999999996,4.0,8.0,4.087777943467584
CHEMBL1029,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,inactive,219.28099999999998,-1.4542999999999995,4.0,5.0,3.8013429130455774
CHEMBL404271,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,645.6080000000003,-8.564500000000002,14.0,19.0,3.087575992995727
CHEMBL4067517,O=C(Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1)Nc1cccc(C(F)(F)F)c1,inactive,547.5660000000003,5.746900000000003,1.0,8.0,4.840132152907433
CHEMBL4080877,COc1ccc(NC(=O)Cn2cc(CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)cc1,inactive,509.59500000000014,4.7367000000000035,1.0,9.0,4.769040444251431
CHEMBL4105111,CCOc1ccccc1NC(=O)Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1,inactive,523.6220000000001,5.126800000000005,1.0,9.0,4.8170150329964185
CHEMBL4070225,CCOc1ccc(NC(=O)Cn2cc(CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)cc1,inactive,523.6220000000002,5.126800000000005,1.0,9.0,4.771086594005312
CHEMBL4097406,O=C(Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1)Nc1cc(Cl)ccc1Cl,inactive,548.4590000000001,6.034900000000003,1.0,8.0,4.9344202852715515
CHEMBL4061562,O=C(Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1)Nc1ccc(F)cc1,inactive,497.55900000000014,4.867200000000003,1.0,8.0,4.6777807052660805
CHEMBL4089685,O=C(Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1)Nc1ccc(Cl)cc1Cl,inactive,548.4590000000001,6.034900000000003,1.0,8.0,4.718285029972704
CHEMBL4079905,O=C(Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1)Nc1ccc(Cl)cc1,inactive,514.0140000000001,5.3815000000000035,1.0,8.0,4.7966950838615166
CHEMBL4097932,Cc1ccc(NC(=O)Cn2cc(CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)c(C)c1,inactive,507.6230000000002,5.344940000000006,1.0,8.0,4.590235895733654
CHEMBL4098875,Cc1ccccc1NC(=O)Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1,inactive,493.5960000000001,5.036520000000005,1.0,8.0,4.4266641599339325
CHEMBL4071884,Cc1cccc(NC(=O)Cn2cc(CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)c1,inactive,493.5960000000002,5.036520000000005,1.0,8.0,4.695294101787234
CHEMBL4060476,Cc1ccc(NC(=O)Cn2cc(CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)cc1,inactive,493.5960000000002,5.036520000000005,1.0,8.0,4.739451627363021
CHEMBL4082380,O=C(Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1)Nc1ccccc1,inactive,479.56900000000013,4.728100000000003,1.0,8.0,4.557363474217769
CHEMBL4453990,C[C@@H]1[C@H](O)[C@H](O)[C@@H]2[C@H](O)[C@H](O)[C@@H](CO)N12,inactive,219.237,-3.1227999999999994,5.0,6.0,4.259637310505756
CHEMBL404271,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,645.6080000000003,-8.564500000000002,14.0,19.0,3.354184881703358
CHEMBL4162593,COc1cc(OC)c([C@@H](OC)[C@H](C)O)cc1OC,inactive,256.29799999999994,1.7807,1.0,5.0,4.09366495819491
CHEMBL4212935,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1cccc(O)c1,inactive,290.36199999999997,4.612200000000004,1.0,2.0,4.546681659952962
CHEMBL4072055,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccc(O)cc1,inactive,290.36199999999997,4.612200000000004,1.0,2.0,4.373659632624958
CHEMBL4208759,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccc(O)c(O)c1,inactive,306.361,4.3178000000000045,2.0,3.0,4.692503962086787
CHEMBL3601736,O=C(C1=C(O)/C(=C/c2ccc(O)c(O)c2)CCC1)c1ccccc1,inactive,322.35999999999996,4.360100000000004,3.0,4.0,4.3872161432802645
CHEMBL4217611,O=C(/C=C(O)/C=C/c1ccc(O)cc1O)c1ccccc1O,inactive,298.29400000000004,3.1414000000000013,4.0,5.0,4.39040559077478
CHEMBL2331563,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)c1ccccc1O,inactive,298.29400000000004,3.1414000000000013,4.0,5.0,4.844663962534939
CHEMBL4215150,O=C(/C=C(O)/C=C/c1cccc(O)c1)c1cc(Cl)ccc1O,inactive,316.74,4.089200000000002,3.0,4.0,4.438898616350944
CHEMBL4216309,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)c1cc(Cl)ccc1O,inactive,332.73900000000003,3.794800000000001,4.0,5.0,4.82102305270683
CHEMBL4213032,O=C(/C=C(O)/C=C/c1ccco1)c1cc(O)ccc1O,inactive,272.256,3.028800000000001,3.0,5.0,4.85078088734462
CHEMBL4212356,O=C(/C=C(O)/C=C/c1cc(O)ccc1O)c1cc(O)ccc1O,inactive,314.293,2.847000000000001,5.0,6.0,4.707743928643524
CHEMBL4208620,O=C(/C=C(O)/C=C/c1cc(O)ccc1O)c1ccc(O)cc1O,inactive,314.293,2.847,5.0,6.0,4.698970004336019
CHEMBL4213599,CC1(C)CCc2cc(CC3=C(c4ccc(O)cc4)C(O)OC3=O)ccc2O1,inactive,366.4130000000001,3.367300000000001,2.0,5.0,4.874193541860473
CHEMBL4070953,COC(=O)[C@@]1(O)OC(=O)C(Cc2ccc3c(c2)CCC(C)(C)O3)=C1c1ccc(O)cc1,inactive,424.4490000000002,2.9105000000000008,2.0,7.0,4.987162775294828
CHEMBL517026,COC(=O)[C@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1,inactive,424.4490000000002,3.5869000000000018,3.0,7.0,4.848323769152953
CHEMBL3753562,COC(=O)[C@]1(Cc2ccc(O)cc2)OC(=O)C(O)=C1c1ccc(O)cc1,inactive,356.3300000000001,2.0782,3.0,7.0,4.069917366607629
CHEMBL4097120,CC1(C)CCc2cc(CC3OC(=O)C(O)=C3c3ccc(O)cc3)ccc2O1,inactive,366.41300000000007,3.9330000000000025,2.0,5.0,4.933674074637962
CHEMBL4068225,COC(=O)[C@]1(Cc2ccc3c(c2)CCC(C)(C)O3)OC(=O)C(O)=C1c1ccc(O)cc1,inactive,424.4490000000001,3.4762000000000013,2.0,7.0,4.324863495532006
